Id,Level,address,cluster,day,start-time,end-time,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,service-duration-3,type,service-duration
10084.0_1_B1,B1,1820 53 St SW,,,10d 06:00:00,20d 14:45:00,,53.41801224,-113.423462,Walker,1,1,10084.0_1,neighbourhood,0.0148842593,D,0.0111631945
10085.0_1_B1,B1,1137 Chappelle Blvd SW,,17,17d 06:00:00,17d 14:45:00,,53.40598414,-113.5730267,Chappele Area,1,1,10085.0_1,neighbourhood,0.0428356481,D,0.0321267361
10092.0_1_B1,B1,16 Ave NW on both sides of Whispering River Dr NW,,18,18d 06:00:00,18d 14:45:00,,53.44669002,-113.6096593,Windermere,1,1,10092.0_1,neighbourhood,0.0124768519,D,0.0093576389
10104.0_1_B1,B1,5280 Chappelle Road SW,,17,17d 06:00:00,17d 14:45:00,,53.40102631,-113.5725043,Chappele Area,1,1,10104.0_1,neighbourhood,0.0402199074,D,0.0301649306
10114.0_1_B1,B1,Windermere Blvd: Windermere Dr - Terwillegar Dr,,,10d 06:00:00,20d 14:45:00,,53.43960311,-113.6269381,Windermere,1,1,10114.0_1,neighbourhood,0.011875,D,0.00890625
10124.0_1_B1,B1,Windermere Blvd: Windermere Dr - Terwillegar Dr,,,10d 06:00:00,20d 14:45:00,,53.43921938,-113.6196659,Windermere,1,1,10124.0_1,neighbourhood,0.1503587963,D,0.1127690972
1991.0_0_A2,A2,WEST OF PARSONS RD & 30 AVE TO RR TRACK,,5,5d 06:00:00,5d 14:45:00,,53.46164208,-113.4886324,PARSONS INDUSTRIAL,1,1,1991.0_0,neighbourhood,0.0676388889,D,0.0507291667
2390.0_0_A1,A1,9626 9sA Street NW,,5,5d 06:00:00,5d 14:45:00,,53.53603562,-113.4780428,CLOVERDALE,1,1,2390.0_0,neighbourhood,0.1666666667,D,0.125
2412.0_0_A2,A2,86 AVE-101 ST,,6,6d 06:00:00,6d 14:45:00,,53.52130133,-113.4934018,STRATHCONA,1,1,2412.0_0,neighbourhood,0.0120833333,D,0.0090625
2459.0_0_A2,A2,66 AVE-88 ST,,6,6d 06:00:00,6d 14:45:00,,53.50201544,-113.4658548,MILL CREEK RAVINE SOUTH,1,1,2459.0_0,neighbourhood,0.0333333333,D,0.025
2477_0_0_A1,A1,10955 50 Street NW,,3,5d 06:00:00,6d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,1,2477_0,neighbourhood,0.0631163194,D,0.0473372396
2477_1_0_A1,A1,10955 50 Street NW,,3,5d 06:00:00,6d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,1,2477_0,neighbourhood,0.0631163194,D,0.0473372396
2477_2_0_A1,A1,10955 50 Street NW,,3,5d 06:00:00,6d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,1,2477_0,neighbourhood,0.0631163194,D,0.0473372396
2477_3_0_A1,A1,10955 50 Street NW,,3,5d 06:00:00,6d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,1,2477_0,neighbourhood,0.0631163194,D,0.0473372396
2970_0_0_A1,A1,50 ST-44 AVE,,4,4d 06:00:00,4d 14:45:00,,53.4828979,-113.4211068,MILL WOODS GOLF COURSE,1,1,2970_0,neighbourhood,0.1148109568,D,0.0861082176
2970_1_0_A1,A1,50 ST-44 AVE,,4,4d 06:00:00,4d 14:45:00,,53.4828979,-113.4211068,MILL WOODS GOLF COURSE,1,1,2970_0,neighbourhood,0.1148109568,D,0.0861082176
2970_2_0_A1,A1,50 ST-44 AVE,,4,4d 06:00:00,4d 14:45:00,,53.4828979,-113.4211068,MILL WOODS GOLF COURSE,1,1,2970_0,neighbourhood,0.1148109568,D,0.0861082176
3121.0_0_A1,A1,106 AVE & 43 ST,,5,5d 06:00:00,5d 14:45:00,,53.55432133,-113.4081388,RIVER VALLEY GOLD BAR,1,1,3121.0_0,neighbourhood,0.0097222222,D,0.0072916667
3402.0_0_A2,A2,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,,5,5d 06:00:00,5d 14:45:00,,53.45767318,-113.4449076,MILL WOODS PARK,1,1,3402.0_0,neighbourhood,0.1250810185,D,0.0938107639
4282.0_0_A1,A1,93 ST & 82 AVE,,6,6d 06:00:00,6d 14:45:00,,53.51772153,-113.4709546,MILL CREEK RAVINE SOUTH,1,1,4282.0_0,neighbourhood,0.0076388889,D,0.0057291667
4394_0_0_A2,A2,WS 75 ST: 83 - 90 AVE,,,5d 06:00:00,6d 14:45:00,,53.52195602,-113.4432593,IDYLWYLDE,1,1,4394_0,neighbourhood,0.0722222222,D,0.0541666667
4394_1_0_A2,A2,WS 75 ST: 83 - 90 AVE,,,5d 06:00:00,6d 14:45:00,,53.52195602,-113.4432593,IDYLWYLDE,1,1,4394_0,neighbourhood,0.0722222222,D,0.0541666667
4394_2_0_A2,A2,WS 75 ST: 83 - 90 AVE,,,5d 06:00:00,6d 14:45:00,,53.52195602,-113.4432593,IDYLWYLDE,1,1,4394_0,neighbourhood,0.0722222222,D,0.0541666667
4521.0_0_A1,A1,80 AVE & 91 ST,,6,6d 06:00:00,6d 14:45:00,,53.51548244,-113.4701389,MILL CREEK RAVINE SOUTH,1,1,4521.0_0,neighbourhood,0.0569444444,D,0.0427083333
4179.0_0_A2,A2,95 AVE-AUSTIN OBRIEN ROAD,,6,6d 06:00:00,6d 14:45:00,,53.53580303,-113.4249695,OTTEWELL,1,1,4179.0_0,neighbourhood,0.0253587963,D,0.0190190972
4124.0_0_A2,A2,81-83 ST & 88-90 AVE,,6,6d 06:00:00,6d 14:45:00,,53.52360512,-113.4545367,IDYLWYLDE,1,1,4124.0_0,neighbourhood,0.1049537037,D,0.0787152778
4376_0_0_A2,A2,84 ST-105 AVE,,5,5d 06:00:00,5d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_0,neighbourhood,0.0824151235,D,0.0618113426
4376_1_0_A2,A2,84 ST-105 AVE,,5,5d 06:00:00,5d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_0,neighbourhood,0.0824151235,D,0.0618113426
4376_2_0_A2,A2,84 ST-105 AVE,,5,5d 06:00:00,5d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_0,neighbourhood,0.0824151235,D,0.0618113426
1903_0_0_A2,A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,5,5d 06:00:00,5d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,1,1903_0,neighbourhood,0.1516975309,D,0.1137731482
1903_1_0_A2,A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,5,5d 06:00:00,5d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,1,1903_0,neighbourhood,0.1516975309,D,0.1137731482
1903_2_0_A2,A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,5,5d 06:00:00,5d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,1,1903_0,neighbourhood,0.1516975309,D,0.1137731482
1193.0_0_A2,A2,WAGNER ROAD - 86 ST,,5,5d 06:00:00,5d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1,1,1193.0_0,neighbourhood,0.1264236111,D,0.0948177083
1938_0_0_A2,A2,43 to 45 AVE-111 to 114 ST,,5,5d 06:00:00,5d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_0,neighbourhood,0.0653472222,D,0.0490104167
1938_1_0_A2,A2,43 to 45 AVE-111 to 114 ST,,5,5d 06:00:00,5d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_0,neighbourhood,0.0653472222,D,0.0490104167
1938_2_0_A2,A2,43 to 45 AVE-111 to 114 ST,,5,5d 06:00:00,5d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_0,neighbourhood,0.0653472222,D,0.0490104167
1938_3_0_A2,A2,43 to 45 AVE-111 to 114 ST,,5,5d 06:00:00,5d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_0,neighbourhood,0.0653472222,D,0.0490104167
2157_0_0_A2,A2,9100 Walterdale Hill NW,,,5d 06:00:00,6d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,1,2157_0,neighbourhood,0.1388888889,D,0.1041666667
2157_1_0_A2,A2,9100 Walterdale Hill NW,,,5d 06:00:00,6d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,1,2157_0,neighbourhood,0.1388888889,D,0.1041666667
2157_2_0_A2,A2,9100 Walterdale Hill NW,,,5d 06:00:00,6d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,1,2157_0,neighbourhood,0.1388888889,D,0.1041666667
466_0_0_A2,A2,113 ST-61 to 72 AVE,,,4d 06:00:00,4d 14:45:00,,53.50330887,-113.5227047,Parkallen,1,1,466_0,neighbourhood,0.0640277778,D,0.0480208334
466_1_0_A2,A2,113 ST-61 to 72 AVE,,,4d 06:00:00,4d 14:45:00,,53.50330887,-113.5227047,Parkallen,1,1,466_0,neighbourhood,0.0640277778,D,0.0480208334
466_2_0_A2,A2,113 ST-61 to 72 AVE,,,4d 06:00:00,4d 14:45:00,,53.50330887,-113.5227047,Parkallen,1,1,466_0,neighbourhood,0.0640277778,D,0.0480208334
827.0_0_A2,A2,80 AVE-112 ST,,6,6d 06:00:00,6d 14:45:00,,53.51638268,-113.5217269,Garneau,1,1,827.0_0,neighbourhood,0.0802777778,D,0.0602083334
1021.0_0_A2,A2,63 AVE-106 ST,,6,6d 06:00:00,6d 14:45:00,,53.50132503,-113.5031567,Allendale,1,1,1021.0_0,neighbourhood,0.0879166667,D,0.0659375
1151.0_0_A2,A2,65 AVE-111 ST,,5,5d 06:00:00,5d 14:45:00,,53.50271269,-113.5182882,Parkallen,1,1,1151.0_0,neighbourhood,0.1279166667,D,0.0959375
1366.0_0_A2,A2,79 AVE - 115 ST,,6,6d 06:00:00,6d 14:45:00,,53.51515315,-113.5301038,McKernan,1,1,1366.0_0,neighbourhood,0.05125,D,0.0384375
1394.0_0_A2,A2,60 AVE-143A ST,,,5d 06:00:00,6d 14:45:00,,53.49795571,-113.5683269,Brookside,10,1,1394.0_0,neighbourhood,0.0077777778,D,0.0058333334
1492.0_0_A2,A2,80 AVE-108 ST,,6,6d 06:00:00,6d 14:45:00,,53.51662569,-113.5106323,Queen Alexanda,1,1,1492.0_0,neighbourhood,0.0131944444,D,0.0098958333
1506.0_0_A2,A2,76 AVE-112 ST,,6,6d 06:00:00,6d 14:45:00,,53.51153414,-113.5192708,McKernan,1,1,1506.0_0,neighbourhood,0.0579166667,D,0.0434375
1514.0_0_A2,A2,57-59 AVE-108 ST,,5,5d 06:00:00,5d 14:45:00,,53.49465765,-113.5106175,Pleasantview,1,1,1514.0_0,neighbourhood,0.0763888889,D,0.0572916667
1531.0_0_A2,A2,28 AVE-119 ST,,5,5d 06:00:00,5d 14:45:00,,53.45726571,-113.5383559,Blue Quill Estates,1,1,1531.0_0,neighbourhood,0.1319444444,D,0.0989583333
1566.0_0_A2,A2,SADDLEBACK ROAD-114 ST,,5,5d 06:00:00,5d 14:45:00,,53.45079412,-113.5230802,Skyrattler,1,1,1566.0_0,neighbourhood,0.0354166667,D,0.0265625
1590.0_0_A2,A2,WALTERDALE ROAD-105 ST,,6,6d 06:00:00,6d 14:45:00,,53.52814906,-113.5052596,RiverValley Walterdale,1,1,1590.0_0,neighbourhood,0.1101388889,D,0.0826041667
1720.0_0_A2,A2,47 AVE-144 ST,,5,5d 06:00:00,5d 14:45:00,,53.48557887,-113.5685092,Brookside,1,1,1720.0_0,neighbourhood,0.0316666667,D,0.02375
1791.0_0_A2,A2,UNIVERSITY AVE-87 AVE,,6,6d 06:00:00,6d 14:45:00,,53.52004776,-113.5387295,Windsor Park,1,1,1791.0_0,neighbourhood,0.02,D,0.015
1866.0_0_A2,A2,10510-48 AVE,,6,6d 06:00:00,6d 14:45:00,,53.48692327,-113.5010953,Empire Park,1,1,1866.0_0,neighbourhood,0.07375,D,0.0553125
1886.0_0_A2,A2,111 ST-29A to 34 AVE,,1,1d 06:00:00,1d 14:45:00,,53.46393533,-113.5156731,Steinhauer,1,1,1886.0_0,roadway,0.0666087963,D,0.0499565972
1893_0_0_A1,A1,9330 Groat Road NW,,5,5d 06:00:00,5d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_0,neighbourhood,0.1551190476,D,0.1163392857
1893_1_0_A1,A1,9330 Groat Road NW,,5,5d 06:00:00,5d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_0,neighbourhood,0.1551190476,D,0.1163392857
1893_2_0_A1,A1,9330 Groat Road NW,,5,5d 06:00:00,5d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_0,neighbourhood,0.1551190476,D,0.1163392857
1893_3_0_A1,A1,9330 Groat Road NW,,5,5d 06:00:00,5d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_0,neighbourhood,0.1551190476,D,0.1163392857
1893_4_0_A1,A1,9330 Groat Road NW,,5,5d 06:00:00,5d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_0,neighbourhood,0.1551190476,D,0.1163392857
1893_5_0_A1,A1,9330 Groat Road NW,,5,5d 06:00:00,5d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_0,neighbourhood,0.1551190476,D,0.1163392857
1893_6_0_A1,A1,9330 Groat Road NW,,5,5d 06:00:00,5d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_0,neighbourhood,0.1551190476,D,0.1163392857
2082_0_0_A2,A2,Keiler Road to 116 Street - Sask. Drive,,,5d 06:00:00,6d 14:45:00,,53.50604401,-113.5386693,Belgravia,1,1,2082_0,neighbourhood,0.0725,D,0.054375
2082_1_0_A2,A2,Keiler Road to 116 Street - Sask. Drive,,,5d 06:00:00,6d 14:45:00,,53.50604401,-113.5386693,Belgravia,1,1,2082_0,neighbourhood,0.0725,D,0.054375
2082_2_0_A2,A2,Keiler Road to 116 Street - Sask. Drive,,,5d 06:00:00,6d 14:45:00,,53.50604401,-113.5386693,Belgravia,1,1,2082_0,neighbourhood,0.0725,D,0.054375
2088.0_0_A2,A2,111 ST-34 to 40 AVE,,1,1d 06:00:00,1d 14:45:00,,53.47052086,-113.5159609,Duggan,1,1,2088.0_0,roadway,0.0572337963,D,0.0429253472
2174_0_0_A2,A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,4,4d 06:00:00,4d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_0,neighbourhood,0.1501388889,D,0.1126041667
2174_1_0_A2,A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,4,4d 06:00:00,4d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_0,neighbourhood,0.1501388889,D,0.1126041667
2174_2_0_A2,A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,4,4d 06:00:00,4d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_0,neighbourhood,0.1501388889,D,0.1126041667
2190.0_0_A2,A2,63 AVE-126 ST,,1,5d 06:00:00,6d 14:45:00,,53.49914418,-113.5450879,Grandview Heights,1,1,2190.0_0,neighbourhood,0.1472222222,D,0.1104166667
2191.0_0_A2,A2,51 AVE-124 ST,,6,6d 06:00:00,6d 14:45:00,,53.48661841,-113.5440894,Lansdowne,1,1,2191.0_0,neighbourhood,0.1141666667,D,0.085625
2196.0_0_A2,A2,44 AVE-RIVERBEND ROAD,,5,5d 06:00:00,5d 14:45:00,,53.48198664,-113.5820029,Ramsey Heights,1,1,2196.0_0,neighbourhood,0.1555555556,D,0.1166666667
2249_0_0_A2,A2,60 AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1,1,2249_0,neighbourhood,0.060462963,D,0.0453472223
2249_1_0_A2,A2,60 AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1,1,2249_0,neighbourhood,0.060462963,D,0.0453472223
2249_2_0_A2,A2,60 AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1,1,2249_0,neighbourhood,0.060462963,D,0.0453472223
2260_0_0_A2,A2,SASK. DR.-LOW LEVEL BRIDGE,,,4d 06:00:00,4d 14:45:00,,53.5336275,-113.4856998,Strathcona,1,1,2260_0,neighbourhood,0.0816666667,D,0.06125
2260_1_0_A2,A2,SASK. DR.-LOW LEVEL BRIDGE,,,4d 06:00:00,4d 14:45:00,,53.5336275,-113.4856998,Strathcona,1,1,2260_0,neighbourhood,0.0816666667,D,0.06125
2260_2_0_A2,A2,SASK. DR.-LOW LEVEL BRIDGE,,,4d 06:00:00,4d 14:45:00,,53.5336275,-113.4856998,Strathcona,1,1,2260_0,neighbourhood,0.0816666667,D,0.06125
2382.0_0_A2,A2,12 AVE & 113 ST,,5,5d 06:00:00,5d 14:45:00,,53.44258142,-113.5275563,Twin Brooks,1,1,2382.0_0,neighbourhood,0.0888888889,D,0.0666666667
2406.0_0_A2,A2,46 AVE-140-142 ST,,5,5d 06:00:00,5d 14:45:00,,53.48328608,-113.5624498,Brookside,1,1,2406.0_0,neighbourhood,0.0626388889,D,0.0469791667
2434_0_0_A1,A1,104-105A ST-70-76 AVE,,,4d 06:00:00,4d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_0,neighbourhood,0.0697685185,D,0.0523263889
2434_1_0_A1,A1,104-105A ST-70-76 AVE,,,4d 06:00:00,4d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_0,neighbourhood,0.0697685185,D,0.0523263889
2434_2_0_A1,A1,104-105A ST-70-76 AVE,,,4d 06:00:00,4d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_0,neighbourhood,0.0697685185,D,0.0523263889
2460.0_0_A2,A2,73 AVE-105A ST,,6,6d 06:00:00,6d 14:45:00,,53.50885546,-113.5016621,Queen Alexanda,1,1,2460.0_0,neighbourhood,0.0208333333,D,0.015625
2472.0_0_A2,A2,54 AVE-113A ST,,5,5d 06:00:00,5d 14:45:00,,53.49282801,-113.5238408,Lendrum Place,1,1,2472.0_0,neighbourhood,0.1389467593,D,0.1042100695
2473.0_0_A2,A2,46 AVE-106 ST,,5,5d 06:00:00,5d 14:45:00,,53.4839836,-113.502906,Empire Park,1,1,2473.0_0,neighbourhood,0.0918055556,D,0.0688541667
2474_0_0_A2,A2,51 AVE-107 ST,,,4d 06:00:00,4d 14:45:00,,53.48622953,-113.5094554,Empire Park,1,1,2474_0,neighbourhood,0.0676388889,D,0.0507291667
2474_1_0_A2,A2,51 AVE-107 ST,,,4d 06:00:00,4d 14:45:00,,53.48622953,-113.5094554,Empire Park,1,1,2474_0,neighbourhood,0.0676388889,D,0.0507291667
2474_2_0_A2,A2,51 AVE-107 ST,,,4d 06:00:00,4d 14:45:00,,53.48622953,-113.5094554,Empire Park,1,1,2474_0,neighbourhood,0.0676388889,D,0.0507291667
2475.0_0_A2,A2,74 AVE-113 ST,,5,5d 06:00:00,5d 14:45:00,,53.5103273,-113.5249039,McKernan,1,1,2475.0_0,neighbourhood,0.04125,D,0.0309375
2478.0_0_A2,A2,40 AVE-117 ST,,6,6d 06:00:00,6d 14:45:00,,53.47772887,-113.5337038,Royal Gardens,1,1,2478.0_0,neighbourhood,0.0483333333,D,0.03625
2479.0_0_A2,A2,40 AVE-119 ST,,6,6d 06:00:00,6d 14:45:00,,53.47846112,-113.5376293,Royal Gardens,1,1,2479.0_0,neighbourhood,0.0569444444,D,0.0427083333
2481.0_0_A2,A2,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,,5,5d 06:00:00,5d 14:45:00,,53.51578395,-113.5376202,Belgravia,1,1,2481.0_0,neighbourhood,0.0680555556,D,0.0510416667
2506_0_0_A2,A2,40 AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1,1,2506_0,neighbourhood,0.0810648148,D,0.0607986111
2506_1_0_A2,A2,40 AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1,1,2506_0,neighbourhood,0.0810648148,D,0.0607986111
2506_2_0_A2,A2,40 AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1,1,2506_0,neighbourhood,0.0810648148,D,0.0607986111
2563_0_0_A2,A2,11904 Emily Murphy Park Road NW,,,4d 06:00:00,4d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1,1,2563_0,neighbourhood,0.1480555556,D,0.1110416667
2563_1_0_A2,A2,11904 Emily Murphy Park Road NW,,,4d 06:00:00,4d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1,1,2563_0,neighbourhood,0.1480555556,D,0.1110416667
2563_2_0_A2,A2,11904 Emily Murphy Park Road NW,,,4d 06:00:00,4d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1,1,2563_0,neighbourhood,0.1480555556,D,0.1110416667
2608.0_0_A2,A2,51 AVE-142 ST,,5,5d 06:00:00,5d 14:45:00,,53.48776185,-113.5636818,Brookside,1,1,2608.0_0,neighbourhood,0.0375,D,0.028125
2812.0_0_A2,A2,88 AVE-118 ST,,6,6d 06:00:00,6d 14:45:00,,53.52423438,-113.5359884,Windsor Park,1,1,2812.0_0,neighbourhood,0.0781944444,D,0.0586458333
2842_0_0_A2,A2,37B AVE-114 ST,,,4d 06:00:00,4d 14:45:00,,53.47364825,-113.5249193,Greenfield,1,1,2842_0,neighbourhood,0.0830555556,D,0.0622916667
2842_1_0_A2,A2,37B AVE-114 ST,,,4d 06:00:00,4d 14:45:00,,53.47364825,-113.5249193,Greenfield,1,1,2842_0,neighbourhood,0.0830555556,D,0.0622916667
2842_2_0_A2,A2,37B AVE-114 ST,,,4d 06:00:00,4d 14:45:00,,53.47364825,-113.5249193,Greenfield,1,1,2842_0,neighbourhood,0.0830555556,D,0.0622916667
2854.0_0_A2,A2,78 AVE-107 ST,,6,6d 06:00:00,6d 14:45:00,,53.51359696,-113.5049073,Queen Alexanda,1,1,2854.0_0,neighbourhood,0.0723611111,D,0.0542708333
2859.0_0_A2,A2,62 AVE-106A ST,,6,6d 06:00:00,6d 14:45:00,,53.49963223,-113.5060312,Allendale,1,1,2859.0_0,neighbourhood,0.0226388889,D,0.0169791667
2871_0_0_A2,A2,36A AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.47280759,-113.50692,Duggan,1,1,2871_0,neighbourhood,0.0741203704,D,0.0555902778
2871_1_0_A2,A2,36A AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.47280759,-113.50692,Duggan,1,1,2871_0,neighbourhood,0.0741203704,D,0.0555902778
2871_2_0_A2,A2,36A AVE-106 ST,,,4d 06:00:00,4d 14:45:00,,53.47280759,-113.50692,Duggan,1,1,2871_0,neighbourhood,0.0741203704,D,0.0555902778
2920.0_0_A2,A2,32A AVE-106 ST,,6,6d 06:00:00,6d 14:45:00,,53.46388565,-113.5056304,Steinhauer,1,1,2920.0_0,neighbourhood,0.125,D,0.09375
2978.0_0_A2,A2,48 AVE-115 ST,,6,6d 06:00:00,6d 14:45:00,,53.48440534,-113.5305618,Malmo Plains,1,1,2978.0_0,neighbourhood,0.1286111111,D,0.0964583333
2988.0_0_A2,A2,61 AVE-109-113 ST,,6,6d 06:00:00,6d 14:45:00,,53.49858577,-113.5158266,Parkallen,1,1,2988.0_0,neighbourhood,0.0672222222,D,0.0504166667
2992.0_0_A2,A2,51 AVE-114 ST,,6,6d 06:00:00,6d 14:45:00,,53.48911263,-113.5223643,Lendrum Place,1,1,2992.0_0,neighbourhood,0.1388888889,D,0.1041666667
3070.0_0_A2,A2,76 AVE-106 ST,,6,6d 06:00:00,6d 14:45:00,,53.5127943,-113.5022969,Queen Alexanda,1,1,3070.0_0,neighbourhood,0.04625,D,0.0346875
3191.0_0_A2,A2,144 ST-46-52 AVE,,5,5d 06:00:00,5d 14:45:00,,53.4856364,-113.5692627,Brookside,1,1,3191.0_0,neighbourhood,0.05375,D,0.0403125
3267.0_0_A2,A2,68 AVE-111 ST,,6,6d 06:00:00,6d 14:45:00,,53.50398302,-113.517862,Parkallen,1,1,3267.0_0,neighbourhood,0.0602777778,D,0.0452083334
3342_0_0_A2,A2,19 - 20A AVE & 109 - 111 ST,,6,6d 06:00:00,6d 14:45:00,,53.45024398,-113.5121273,Keheewin,1,1,3342_0,neighbourhood,0.0567862654,D,0.0425896991
3342_1_0_A2,A2,19 - 20A AVE & 109 - 111 ST,,6,6d 06:00:00,6d 14:45:00,,53.45024398,-113.5121273,Keheewin,1,1,3342_0,neighbourhood,0.0567862654,D,0.0425896991
3342_2_0_A2,A2,19 - 20A AVE & 109 - 111 ST,,6,6d 06:00:00,6d 14:45:00,,53.45024398,-113.5121273,Keheewin,1,1,3342_0,neighbourhood,0.0567862654,D,0.0425896991
3343.0_0_A2,A2,76 AVE-114 ST,,3,5d 06:00:00,6d 14:45:00,,53.5132627,-113.5235063,McKernan,1,1,3343.0_0,neighbourhood,0.0786111111,D,0.0589583333
3344_0_0_A2,A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,,6d 06:00:00,6d 14:45:00,,53.50972814,-113.5314428,Belgravia,1,1,3344_0,neighbourhood,0.0563888889,D,0.0422916667
3344_1_0_A2,A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,,6d 06:00:00,6d 14:45:00,,53.50972814,-113.5314428,Belgravia,1,1,3344_0,neighbourhood,0.0563888889,D,0.0422916667
3344_2_0_A2,A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,,6d 06:00:00,6d 14:45:00,,53.50972814,-113.5314428,Belgravia,1,1,3344_0,neighbourhood,0.0563888889,D,0.0422916667
3468.0_0_A2,A2,19 AVE-105 ST,,,0d 06:00:00,6d 14:45:00,,53.44972772,-113.5037655,Keheewin,10,1,3468.0_0,neighbourhood,0.0763888889,D,0.0572916667
3479.0_0_A2,A2,87 AVE-EMILY MURPHY PK RD (116 ST),,6,6d 06:00:00,6d 14:45:00,,53.52798225,-113.5385165,Windsor Park,1,1,3479.0_0,neighbourhood,0.125,D,0.09375
3545.0_0_A2,A2,31 AVE-113 ST,,6,6d 06:00:00,6d 14:45:00,,53.46205326,-113.5278072,Sweet Grass,1,1,3545.0_0,neighbourhood,0.1383333333,D,0.10375
3560_0_0_A2,A2,39A AVE-ASPEN DRIVE WEST,,,6d 06:00:00,6d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1,1,3560_0,neighbourhood,0.0590740741,D,0.0443055556
3560_1_0_A2,A2,39A AVE-ASPEN DRIVE WEST,,,6d 06:00:00,6d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1,1,3560_0,neighbourhood,0.0590740741,D,0.0443055556
3560_2_0_A2,A2,39A AVE-ASPEN DRIVE WEST,,,6d 06:00:00,6d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1,1,3560_0,neighbourhood,0.0590740741,D,0.0443055556
3568_0_0_A2,A2,Groat Road - Groat Bridge South to 87 Ave.,,,6d 06:00:00,6d 14:45:00,,53.53059425,-113.5392559,River Valley Mayfair,1,1,3568_0,neighbourhood,0.0787037037,D,0.0590277778
3568_1_0_A2,A2,Groat Road - Groat Bridge South to 87 Ave.,,,6d 06:00:00,6d 14:45:00,,53.53059425,-113.5392559,River Valley Mayfair,1,1,3568_0,neighbourhood,0.0787037037,D,0.0590277778
